date,time,frequency,stock,ma,price,description
20190108,11:29:27,30,000007,7.9355,7.94,cross above
20190108,11:33:00,30,002395,10.903,10.91,cross above
20190108,11:33:00,30,000089,7.692,7.7,cross above
20190108,11:33:00,30,002408,6.930499999999999,6.94,cross above
20190108,11:33:00,30,000820,6.072999999999999,6.08,cross above
20190108,11:33:00,30,002675,8.106999999999998,8.12,cross above
20190108,11:33:00,30,002599,9.651500000000002,9.67,cross above
20190108,11:33:03,30,300467,22.966500000000003,22.97,cross above
20190108,11:33:03,30,300484,11.792,11.8,cross above
20190108,11:33:03,30,300578,16.949,16.95,cross above
20190108,11:30:00,30,600809,33.736000000000004,33.86,cross above
20190108,11:30:00,30,600555,2.9225,2.93,cross above
20190108,11:30:00,30,600828,4.778499999999999,4.78,cross above
20190108,11:30:00,30,600755,7.0969999999999995,7.1,cross above
20190108,11:30:00,30,600926,7.4905,7.5,cross above
20190108,11:30:00,30,603903,20.07,20.1,cross above
20190108,11:30:00,30,600291,11.033000000000001,11.04,cross above
20190108,11:30:00,30,600567,3.1410000000000005,3.15,cross above
20190108,11:30:00,30,600191,4.135499999999999,4.14,cross above
20190108,11:30:00,30,600809,33.77,33.86,cross above
20190108,11:30:00,30,600555,2.9240000000000004,2.93,cross above
20190108,11:30:00,30,603320,17.913499999999996,17.92,cross above
20190108,11:30:00,30,603903,20.080000000000002,20.1,cross above
20190108,11:30:00,30,600926,7.495000000000002,7.5,cross above
20190108,11:30:00,30,600567,3.1410000000000005,3.15,cross above
20190108,11:30:00,30,600291,11.033000000000001,11.04,cross above
20190108,11:30:00,30,600191,4.135499999999999,4.14,cross above
20190108,11:30:00,30,600555,2.9240000000000004,2.93,cross above
20190108,11:30:00,30,600809,33.77,33.86,cross above
20190108,11:30:00,30,603320,17.913499999999996,17.92,cross above
20190108,11:30:00,30,603903,20.080000000000002,20.1,cross above
20190108,11:30:00,30,600926,7.495000000000002,7.5,cross above
20190108,11:30:00,30,600567,3.1410000000000005,3.15,cross above
20190108,11:30:00,30,600291,11.033000000000001,11.04,cross above
20190108,11:30:00,30,600191,4.135499999999999,4.14,cross above
20190108,11:30:00,30,600555,2.9240000000000004,2.93,cross above
20190108,11:30:00,30,600809,33.77,33.86,cross above
20190108,11:30:00,30,603320,17.913499999999996,17.92,cross above
20190108,11:30:00,30,603903,20.080000000000002,20.1,cross above
20190108,11:30:00,30,600926,7.495000000000002,7.5,cross above
