date,time,frequency,stock,ma,price,description
20190107,14:50:39,1,000686,6.932333333333338,6.94,cross above
20190107,14:50:39,1,000058,6.082500000000012,6.09,cross above
20190107,14:50:39,1,300300,11.447916666666659,11.45,cross above
20190107,14:50:39,1,300348,17.713833333333344,17.72,cross above
20190107,14:50:39,1,300133,7.825166666666661,7.83,cross above
20190107,14:50:39,1,600555,2.941333333333334,2.95,cross above
20190107,14:50:38,1,601555,7.521500000000003,7.53,cross above
20190107,14:50:38,1,601099,2.83566666666667,2.84,cross above
20190107,14:50:39,1,600926,7.5360833333333215,7.54,cross above
20190107,14:51:00,1,000995,4.555500000000004,4.56,cross above
20190107,14:50:57,1,000686,6.931583333333338,6.94,cross above
20190107,14:51:00,1,002289,5.756666666666664,5.76,cross above
20190107,14:51:00,1,002203,7.7544999999999895,7.76,cross above
20190107,14:51:09,1,002647,14.26016666666667,14.28,cross above
20190107,14:51:09,1,600555,2.941333333333334,2.95,cross above
20190107,14:51:09,1,601069,14.376666666666681,14.38,cross above
20190107,14:51:09,1,603322,31.1215,31.24,cross above
20190107,14:51:21,1,603886,17.51816666666665,17.52,cross above
20190107,14:51:20,1,601988,3.566499999999997,3.57,cross above
20190107,14:51:39,1,002243,14.657333333333337,14.67,cross above
20190107,14:51:39,1,300176,37.658166666666666,37.66,cross above
20190107,14:51:26,1,600421,7.384833333333332,7.5,cross above
20190107,14:51:38,1,601555,7.521083333333336,7.53,cross above
20190107,14:51:38,1,601099,2.83566666666667,2.84,cross above
20190107,14:52:03,1,000686,6.9308333333333385,6.94,cross above
20190107,14:51:57,1,000863,3.9195000000000038,3.92,cross above
20190107,14:52:03,1,002243,14.657083333333338,14.67,cross above
20190107,14:52:09,1,600104,24.630999999999993,24.64,cross above
20190107,14:52:09,1,300625,14.75558333333333,14.77,cross above
20190107,14:52:08,1,601555,7.521083333333336,7.53,cross above
20190107,14:52:09,1,601009,6.52258333333332,6.53,cross above
20190107,14:52:08,1,601099,2.83566666666667,2.84,cross above
20190107,14:52:39,1,000058,6.081083333333345,6.09,cross above
20190107,14:52:39,1,000755,4.592749999999994,4.6,cross above
20190107,14:52:39,1,002058,12.659999999999995,12.66,cross above
20190107,14:52:39,1,002305,2.870249999999998,2.88,cross above
20190107,14:52:39,1,000650,5.502333333333327,5.51,cross above
20190107,14:52:39,1,002900,12.456833333333321,12.46,cross above
20190107,14:52:39,1,600926,7.535666666666653,7.54,cross above
20190107,14:53:03,1,002294,20.51083333333335,20.52,cross above
20190107,14:53:03,1,002305,2.870249999999998,2.88,cross above
20190107,14:53:03,1,000639,6.8440000000000065,6.85,cross above
20190107,14:53:03,1,002807,5.344583333333334,5.35,cross above
20190107,14:53:09,1,002506,4.994500000000004,5.02,cross above
20190107,14:53:09,1,002647,14.261500000000003,14.28,cross above
20190107,14:53:09,1,600766,8.503000000000004,8.51,cross above
20190107,14:53:08,1,600655,7.637416666666657,7.64,cross above
20190107,14:53:21,1,603520,25.718166666666658,25.79,cross above
20190107,14:53:15,1,603538,18.57841666666667,18.79,cross above
20190107,14:53:45,1,002305,2.8704166666666646,2.88,cross above
20190107,14:53:45,1,000650,5.50266666666666,5.51,cross above
20190107,14:53:45,1,000659,3.9176666666666673,3.92,cross above
20190107,14:53:45,1,002807,5.344083333333335,5.35,cross above
20190107,14:53:45,1,300681,37.245166666666634,37.25,cross above
20190107,14:53:42,1,600693,5.294749999999994,5.3,cross above
20190107,14:53:44,1,600007,13.196749999999998,13.2,cross above
20190107,14:53:44,1,600257,4.482166666666667,4.49,cross above
20190107,14:53:44,1,601113,7.711166666666668,7.72,cross above
